neighbourhood,average_price($),latitude,longitude
Downtown,243.48538011695908,49.27831,-123.12079
Downtown,243.48538011695908,49.28032,-123.12532
Downtown,243.48538011695908,49.27704,-123.12395
Downtown,243.48538011695908,49.27147,-123.12661
Downtown,243.48538011695908,49.27393,-123.11599
Downtown,243.48538011695908,49.27894,-123.10852
Downtown,243.48538011695908,49.28107,-123.12299
Downtown,243.48538011695908,49.2817,-123.1244
Downtown,243.48538011695908,49.2773,-123.12294
Downtown,243.48538011695908,49.2785,-123.12709
Downtown,243.48538011695908,49.27374,-123.12025
Downtown,243.48538011695908,49.27555,-123.11307
Downtown,243.48538011695908,49.27928,-123.12835
Downtown,243.48538011695908,49.27517,-123.1282
Downtown,243.48538011695908,49.27452,-123.12347
Downtown,243.48538011695908,49.28028,-123.12069
Downtown,243.48538011695908,49.27875,-123.11443
Downtown,243.48538011695908,49.27656,-123.11813
Downtown,243.48538011695908,49.28666,-123.12343
Downtown,243.48538011695908,49.274403,-123.130981
Downtown,243.48538011695908,49.27874,-123.1267
Downtown,243.48538011695908,49.27828,-123.12104
Downtown,243.48538011695908,49.27781,-123.10637
Downtown,243.48538011695908,49.27366,-123.12863
Downtown,243.48538011695908,49.27541,-123.13
Downtown,243.48538011695908,49.27751,-123.11728
Downtown,243.48538011695908,49.27612,-123.12167
Downtown,243.48538011695908,49.28264,-123.11427
Downtown,243.48538011695908,49.27968,-123.1088
Downtown,243.48538011695908,49.28279,-123.1222
Downtown,243.48538011695908,49.27807,-123.12876
Downtown,243.48538011695908,49.28014,-123.12102
Downtown,243.48538011695908,49.2778,-123.12404
Downtown,243.48538011695908,49.27744,-123.11524
Downtown,243.48538011695908,49.28859,-123.12614
Downtown,243.48538011695908,49.2801,-123.10828
Downtown,243.48538011695908,49.27964,-123.108856
Downtown,243.48538011695908,49.27995,-123.10765
Downtown,243.48538011695908,49.27824,-123.10846
Downtown,243.48538011695908,49.28435,-123.11226
Downtown,243.48538011695908,49.28153,-123.12302
Downtown,243.48538011695908,49.28233,-123.11675
Downtown,243.48538011695908,49.28081,-123.12517
Downtown,243.48538011695908,49.28034,-123.12509
Downtown,243.48538011695908,49.27775,-123.12325
Downtown,243.48538011695908,49.2793,-123.12698
Downtown,243.48538011695908,49.27818,-123.1205
Downtown,243.48538011695908,49.27366,-123.11879
Downtown,243.48538011695908,49.27915,-123.12522
Downtown,243.48538011695908,49.27539,-123.13316
Downtown,243.48538011695908,49.27938,-123.10907
Downtown,243.48538011695908,49.28234,-123.12423
Downtown,243.48538011695908,49.27521,-123.12895
Downtown,243.48538011695908,49.274403,-123.130981
Downtown,243.48538011695908,49.27894,-123.11539
Downtown,243.48538011695908,49.27962,-123.12405
Downtown,243.48538011695908,49.27864,-123.11727
Downtown,243.48538011695908,49.27669,-123.12913
Downtown,243.48538011695908,49.28945,-123.12665
Downtown,243.48538011695908,49.27771,-123.12084
Downtown,243.48538011695908,49.28796,-123.12291
Downtown,243.48538011695908,49.27885,-123.10729
Downtown,243.48538011695908,49.279,-123.12293
Downtown,243.48538011695908,49.28052,-123.12668
Downtown,243.48538011695908,49.2935,-123.13451
Downtown,243.48538011695908,49.28052,-123.12463
Downtown,243.48538011695908,49.27608,-123.12773
Downtown,243.48538011695908,49.27807,-123.12233
Downtown,243.48538011695908,49.274548,-123.127823
Downtown,243.48538011695908,49.28641,-123.11897
Downtown,243.48538011695908,49.27911,-123.10949
Downtown,243.48538011695908,49.27429,-123.11537
Downtown,243.48538011695908,49.27707,-123.13194
Downtown,243.48538011695908,49.28119,-123.12033
Downtown,243.48538011695908,49.278687,-123.10746
Downtown,243.48538011695908,49.274403,-123.130981
Downtown,243.48538011695908,49.28412,-123.10376
Downtown,243.48538011695908,49.2769,-123.11652
Downtown,243.48538011695908,49.27355,-123.11125
Downtown,243.48538011695908,49.281143,-123.125366
Downtown,243.48538011695908,49.28039,-123.10724
Downtown,243.48538011695908,49.27369,-123.13199
Downtown,243.48538011695908,49.2789,-123.10792
Downtown,243.48538011695908,49.27603,-123.11557
Downtown,243.48538011695908,49.28252,-123.12331
Downtown,243.48538011695908,49.27889,-123.12709
Downtown,243.48538011695908,49.27937,-123.12765
Downtown,243.48538011695908,49.27585,-123.11436
Downtown,243.48538011695908,49.27673,-123.12961
Downtown,243.48538011695908,49.2747,-123.12633
Downtown,243.48538011695908,49.274452,-123.127953
Downtown,243.48538011695908,49.27861,-123.12484
Downtown,243.48538011695908,49.27783,-123.11536
Downtown,243.48538011695908,49.27403035,-123.1143807
Downtown,243.48538011695908,49.27339,-123.12665
Downtown,243.48538011695908,49.27702,-123.11836
Downtown,243.48538011695908,49.27519,-123.11506
Downtown,243.48538011695908,49.28757,-123.12452
Downtown,243.48538011695908,49.27991,-123.10717
Downtown,243.48538011695908,49.28045,-123.10871
Downtown,243.48538011695908,49.27822,-123.1217
Downtown,243.48538011695908,49.28075,-123.12408
Downtown,243.48538011695908,49.27923,-123.10773
Downtown,243.48538011695908,49.27883,-123.10528
Downtown,243.48538011695908,49.27882,-123.10927
Downtown,243.48538011695908,49.27555,-123.11554
Downtown,243.48538011695908,49.27467,-123.11856
Downtown,243.48538011695908,49.27937,-123.10681
Downtown,243.48538011695908,49.27424,-123.13379
Downtown,243.48538011695908,49.27606,-123.12951
Downtown,243.48538011695908,49.27913,-123.10624
Downtown,243.48538011695908,49.27923,-123.10751
Downtown,243.48538011695908,49.27807,-123.12173
Downtown,243.48538011695908,49.27294,-123.12649
Downtown,243.48538011695908,49.28293,-123.11321
Downtown,243.48538011695908,49.27479,-123.13338
Downtown,243.48538011695908,49.28021,-123.12512
Downtown,243.48538011695908,49.28057,-123.11402
Downtown,243.48538011695908,49.27649357,-123.126237
Downtown,243.48538011695908,49.28644,-123.1153
Downtown,243.48538011695908,49.27967,-123.10681
Downtown,243.48538011695908,49.27899,-123.12533
Downtown,243.48538011695908,49.27924,-123.10711
Downtown,243.48538011695908,49.27551,-123.12431
Downtown,243.48538011695908,49.27833,-123.10575
Downtown,243.48538011695908,49.27999,-123.10845
Downtown,243.48538011695908,49.27414,-123.13199
Downtown,243.48538011695908,49.27617,-123.13266
Downtown,243.48538011695908,49.2782,-123.10575
Downtown,243.48538011695908,49.27843,-123.12901
Downtown,243.48538011695908,49.27873293,-123.1072856
Downtown,243.48538011695908,49.27817,-123.10875
Downtown,243.48538011695908,49.27707,-123.11507
Downtown,243.48538011695908,49.29436,-123.13416
Downtown,243.48538011695908,49.27889,-123.12168
Downtown,243.48538011695908,49.29373,-123.13452
Downtown,243.48538011695908,49.29387,-123.13034
Downtown,243.48538011695908,49.278839,-123.107399
Downtown,243.48538011695908,49.27775,-123.12359
Downtown,243.48538011695908,49.28029,-123.12292
Downtown,243.48538011695908,49.27796,-123.10868
Downtown,243.48538011695908,49.27652,-123.11044
Downtown,243.48538011695908,49.27488,-123.11524
Downtown,243.48538011695908,49.27515,-123.11137
Downtown,243.48538011695908,49.27872,-123.12722
Downtown,243.48538011695908,49.27334,-123.12764
Downtown,243.48538011695908,49.27734,-123.12945
Downtown,243.48538011695908,49.28695,-123.12285
Downtown,243.48538011695908,49.28842,-123.11759
Downtown,243.48538011695908,49.279,-123.12874
Downtown,243.48538011695908,49.27784,-123.10827
Downtown,243.48538011695908,49.27603,-123.11703
Downtown,243.48538011695908,49.28147,-123.1175
Downtown,243.48538011695908,49.27891,-123.123
Downtown,243.48538011695908,49.27608,-123.12452
Downtown,243.48538011695908,49.278488,-123.129669
Downtown,243.48538011695908,49.27781,-123.12172
Downtown,243.48538011695908,49.2789066,-123.1079972
Downtown,243.48538011695908,49.27807,-123.12233
Downtown,243.48538011695908,49.29046,-123.12644
Downtown,243.48538011695908,49.27656,-123.13123
Downtown,243.48538011695908,49.28086,-123.12375
Downtown,243.48538011695908,49.274403,-123.130981
Downtown,243.48538011695908,49.27498,-123.13136
Downtown,243.48538011695908,49.28836,-123.12415
Downtown,243.48538011695908,49.27866,-123.12038
Downtown,243.48538011695908,49.27189,-123.12569
Downtown,243.48538011695908,49.27918,-123.12187
Downtown,243.48538011695908,49.28034,-123.12648
Downtown,243.48538011695908,49.28772,-123.1247
Downtown,243.48538011695908,49.288,-123.12458
Downtown,243.48538011695908,49.27917,-123.12866
Downtown,243.48538011695908,49.27526,-123.11615
Downtown,243.48538011695908,49.28942,-123.12335
Downtown,243.48538011695908,49.28054,-123.10781
Downtown,243.48538011695908,49.27657,-123.12347
Downtown,243.48538011695908,49.28593,-123.11571
Downtown,243.48538011695908,49.28814,-123.12629
Downtown,243.48538011695908,49.27717,-123.12793
Downtown,243.48538011695908,49.27417,-123.11593
Downtown,243.48538011695908,49.27994,-123.12292
Downtown,243.48538011695908,49.278938,-123.107872
Downtown,243.48538011695908,49.27293,-123.12547
Downtown,243.48538011695908,49.28062,-123.11815
Downtown,243.48538011695908,49.28925,-123.12583
Downtown,243.48538011695908,49.27551,-123.11572
Downtown,243.48538011695908,49.27786,-123.10715
Downtown,243.48538011695908,49.27314,-123.12782
Downtown,243.48538011695908,49.279213,-123.121483
Downtown,243.48538011695908,49.274403,-123.130981
Downtown,243.48538011695908,49.28124,-123.12516
Downtown,243.48538011695908,49.28076,-123.12566
Downtown,243.48538011695908,49.28002,-123.11053
Downtown,243.48538011695908,49.27915,-123.10642
Downtown,243.48538011695908,49.27858,-123.1088
Downtown,243.48538011695908,49.280945,-123.124832
Downtown,243.48538011695908,49.27497,-123.1168
Downtown,243.48538011695908,49.27334,-123.12827
Downtown,243.48538011695908,49.28243,-123.12295
Downtown,243.48538011695908,49.27583,-123.13308
Downtown,243.48538011695908,49.28024,-123.123
Downtown,243.48538011695908,49.28251,-123.11578
Downtown,243.48538011695908,49.28152,-123.11645
Downtown,243.48538011695908,49.27591,-123.12359
West End,191.45977011494253,49.28905,-123.14016
West End,191.45977011494253,49.2922,-123.14128
West End,191.45977011494253,49.28301,-123.13665
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.27993,-123.13258
West End,191.45977011494253,49.28746,-123.13002
West End,191.45977011494253,49.28309,-123.13142
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28665,-123.13488
West End,191.45977011494253,49.2863,-123.13084
West End,191.45977011494253,49.28532,-123.12951
West End,191.45977011494253,49.2847,-123.13973
West End,191.45977011494253,49.27942,-123.13355
West End,191.45977011494253,49.28136,-123.13269
West End,191.45977011494253,49.28659,-123.1316
West End,191.45977011494253,49.28123,-123.13265
West End,191.45977011494253,49.28742,-123.12805
West End,191.45977011494253,49.28225,-123.12449
West End,191.45977011494253,49.28318,-123.12848
West End,191.45977011494253,49.29205,-123.13455
West End,191.45977011494253,49.28452,-123.12477
West End,191.45977011494253,49.2861,-123.13491
West End,191.45977011494253,49.28713989,-123.1257629
West End,191.45977011494253,49.28442,-123.13365
West End,191.45977011494253,49.28572,-123.13395
West End,191.45977011494253,49.28374,-123.12267
West End,191.45977011494253,49.28247,-123.13068
West End,191.45977011494253,49.28245,-123.12676
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28402,-123.12917
West End,191.45977011494253,49.28731,-123.12592
West End,191.45977011494253,49.28563,-123.12459
West End,191.45977011494253,49.28178,-123.12614
West End,191.45977011494253,49.2836,-123.13254
West End,191.45977011494253,49.27953,-123.13026
West End,191.45977011494253,49.28603,-123.12383
West End,191.45977011494253,49.29271,-123.13453
West End,191.45977011494253,49.28823,-123.14223
West End,191.45977011494253,49.28898,-123.13589
West End,191.45977011494253,49.28518,-123.13326
West End,191.45977011494253,49.27821,-123.13297
West End,191.45977011494253,49.28545,-123.12414
West End,191.45977011494253,49.28732,-123.1257
West End,191.45977011494253,49.28718,-123.13229
West End,191.45977011494253,49.28268,-123.13277
West End,191.45977011494253,49.28067,-123.13166
West End,191.45977011494253,49.28668,-123.13184
West End,191.45977011494253,49.28215,-123.12503
West End,191.45977011494253,49.28954,-123.13711
West End,191.45977011494253,49.28932,-123.13808
West End,191.45977011494253,49.28575,-123.12433
West End,191.45977011494253,49.28701,-123.13661
West End,191.45977011494253,49.28169,-123.12628
West End,191.45977011494253,49.28853,-123.13046
West End,191.45977011494253,49.28668,-123.1248
West End,191.45977011494253,49.29043,-123.13367
West End,191.45977011494253,49.28545,-123.138466
West End,191.45977011494253,49.28993,-123.13938
West End,191.45977011494253,49.28815,-123.13616
West End,191.45977011494253,49.2928,-123.13653
West End,191.45977011494253,49.28948,-123.13273
West End,191.45977011494253,49.28899,-123.12951
West End,191.45977011494253,49.28341,-123.12966
West End,191.45977011494253,49.2914,-123.1421
West End,191.45977011494253,49.28298,-123.12339
West End,191.45977011494253,49.28461,-123.13246
West End,191.45977011494253,49.28949,-123.13789
West End,191.45977011494253,49.27672,-123.1347
West End,191.45977011494253,49.29212,-123.13438
West End,191.45977011494253,49.28441,-123.12249
West End,191.45977011494253,49.28406,-123.12215
West End,191.45977011494253,49.28646,-123.13072
West End,191.45977011494253,49.28021,-123.13204
West End,191.45977011494253,49.28603,-123.12466
West End,191.45977011494253,49.28667,-123.13223
West End,191.45977011494253,49.28572,-123.12401
West End,191.45977011494253,49.28687,-123.13024
West End,191.45977011494253,49.28668,-123.13599
West End,191.45977011494253,49.28201,-123.12669
West End,191.45977011494253,49.28103,-123.13161
West End,191.45977011494253,49.28412,-123.12396
West End,191.45977011494253,49.29142,-123.13445
West End,191.45977011494253,49.29101,-123.14085
West End,191.45977011494253,49.27968,-123.13862
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28384,-123.12371
West End,191.45977011494253,49.28635,-123.12469
West End,191.45977011494253,49.28525,-123.13404
West End,191.45977011494253,49.29314,-123.13535
West End,191.45977011494253,49.2817,-123.12652
West End,191.45977011494253,49.28104,-123.13621
West End,191.45977011494253,49.28893,-123.13985
West End,191.45977011494253,49.28815,-123.13782
West End,191.45977011494253,49.28405,-123.13174
West End,191.45977011494253,49.28322,-123.13008
West End,191.45977011494253,49.2852,-123.13391
West End,191.45977011494253,49.2903663,-123.1390278
West End,191.45977011494253,49.28434,-123.13376
West End,191.45977011494253,49.28953,-123.12976
West End,191.45977011494253,49.28147,-123.12635
West End,191.45977011494253,49.29258,-123.13446
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28204,-123.13652
West End,191.45977011494253,49.28573,-123.12514
West End,191.45977011494253,49.28125,-123.12762
West End,191.45977011494253,49.28426,-123.12272
West End,191.45977011494253,49.2812,-123.12689
West End,191.45977011494253,49.29094,-123.13579
West End,191.45977011494253,49.27846,-123.13406
West End,191.45977011494253,49.28108,-123.13281
West End,191.45977011494253,49.28094,-123.13237
West End,191.45977011494253,49.28569,-123.12691
West End,191.45977011494253,49.27866,-123.13646
West End,191.45977011494253,49.2864,-123.12716
West End,191.45977011494253,49.28256,-123.12658
West End,191.45977011494253,49.28459,-123.12995
West End,191.45977011494253,49.28697,-123.13171
West End,191.45977011494253,49.28067,-123.13746
West End,191.45977011494253,49.27752,-123.13558
West End,191.45977011494253,49.28642,-123.1341
West End,191.45977011494253,49.28707123,-123.1285782
West End,191.45977011494253,49.28719,-123.12856
West End,191.45977011494253,49.28162,-123.13535
West End,191.45977011494253,49.28098,-123.13247
West End,191.45977011494253,49.28657,-123.12507
West End,191.45977011494253,49.2871,-123.13214
West End,191.45977011494253,49.29148,-123.14048
West End,191.45977011494253,49.28465,-123.14188
West End,191.45977011494253,49.28146,-123.1305
West End,191.45977011494253,49.2874,-123.13015
West End,191.45977011494253,49.27802,-123.13082
West End,191.45977011494253,49.28093,-123.13215
West End,191.45977011494253,49.28429,-123.13437
West End,191.45977011494253,49.28679,-123.13305
West End,191.45977011494253,49.28634,-123.13227
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28117,-123.12637
West End,191.45977011494253,49.28744,-123.12688
West End,191.45977011494253,49.2833,-123.12769
West End,191.45977011494253,49.2827,-123.13875
West End,191.45977011494253,49.29236,-123.13609
West End,191.45977011494253,49.28519,-123.12985
West End,191.45977011494253,49.2884,-123.12755
West End,191.45977011494253,49.28301,-123.12357
West End,191.45977011494253,49.28958,-123.13221
West End,191.45977011494253,49.28579,-123.12372
West End,191.45977011494253,49.28629,-123.13803
West End,191.45977011494253,49.28506,-123.12849
West End,191.45977011494253,49.29363,-123.13651
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28561,-123.13237
West End,191.45977011494253,49.28269,-123.13118
West End,191.45977011494253,49.28376,-123.12375
West End,191.45977011494253,49.28761,-123.13217
West End,191.45977011494253,49.28435,-123.13874
West End,191.45977011494253,49.28607,-123.13631
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28235,-123.12703
West End,191.45977011494253,49.2827,-123.1241
West End,191.45977011494253,49.28042,-123.12755
West End,191.45977011494253,49.28299,-123.13008
West End,191.45977011494253,49.28219,-123.12516
West End,191.45977011494253,49.28057,-123.13068
West End,191.45977011494253,49.28611,-123.1335
West End,191.45977011494253,49.29267,-123.13626
West End,191.45977011494253,49.28181,-123.12602
West End,191.45977011494253,49.28671,-123.12758
West End,191.45977011494253,49.287,-123.13204
West End,191.45977011494253,49.28098,-123.133
West End,191.45977011494253,49.28877,-123.13182
West End,191.45977011494253,49.28399,-123.1299
West End,191.45977011494253,49.28111,-123.13463
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28941,-123.12908
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28062,-123.12768
West End,191.45977011494253,49.28634,-123.133
West End,191.45977011494253,49.2823,-123.12447
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28125,-123.13316
West End,191.45977011494253,49.27751,-123.13336
West End,191.45977011494253,49.28692,-123.12787
West End,191.45977011494253,49.28992,-123.13057
West End,191.45977011494253,49.28397,-123.12767
West End,191.45977011494253,49.29411,-123.13638
West End,191.45977011494253,49.28473,-123.13664
West End,191.45977011494253,49.29165,-123.13464
West End,191.45977011494253,49.28059,-123.1364
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28036,-123.13342
West End,191.45977011494253,49.28981,-123.13863
West End,191.45977011494253,49.28108,-123.13112
West End,191.45977011494253,49.28562,-123.13893
West End,191.45977011494253,49.28607,-123.13694
West End,191.45977011494253,49.28175,-123.12883
West End,191.45977011494253,49.28614,-123.1268
West End,191.45977011494253,49.28141,-123.13078
West End,191.45977011494253,49.28775,-123.13239
West End,191.45977011494253,49.28935,-123.13468
West End,191.45977011494253,49.28292,-123.12441
West End,191.45977011494253,49.28866,-123.12936
West End,191.45977011494253,49.28718,-123.13794
West End,191.45977011494253,49.2865,-123.13401
West End,191.45977011494253,49.28269,-123.13038
West End,191.45977011494253,49.29025,-123.13413
West End,191.45977011494253,49.28695,-123.12654
West End,191.45977011494253,49.2847,-123.13447
West End,191.45977011494253,49.28512,-123.12812
West End,191.45977011494253,49.28478,-123.13668
West End,191.45977011494253,49.28751,-123.13944
West End,191.45977011494253,49.28257,-123.12609
West End,191.45977011494253,49.28884,-123.13288
West End,191.45977011494253,49.28269,-123.12497
West End,191.45977011494253,49.28514,-123.12275
West End,191.45977011494253,49.29157,-123.14117
West End,191.45977011494253,49.28513,-123.13315
West End,191.45977011494253,49.28057,-123.13068
West End,191.45977011494253,49.28529,-123.12958
West End,191.45977011494253,49.28937,-123.13816
West End,191.45977011494253,49.28124,-123.12757
West End,191.45977011494253,49.28716,-123.12709
West End,191.45977011494253,49.27974,-123.13497
West End,191.45977011494253,49.28433,-123.12772
West End,191.45977011494253,49.2867,-123.13479
West End,191.45977011494253,49.28932,-123.13716
West End,191.45977011494253,49.28266,-123.14147
West End,191.45977011494253,49.28614,-123.12481
West End,191.45977011494253,49.28451,-123.13501
West End,191.45977011494253,49.28495,-123.12346
West End,191.45977011494253,49.27957,-123.13028
West End,191.45977011494253,49.2877121,-123.1267242
West End,191.45977011494253,49.28927,-123.13857
West End,191.45977011494253,49.28087,-123.13525
West End,191.45977011494253,49.28375,-123.13248
West End,191.45977011494253,49.27776,-123.13631
West End,191.45977011494253,49.28619,-123.14039
West End,191.45977011494253,49.28572,-123.13627
West End,191.45977011494253,49.29095,-123.13901
West End,191.45977011494253,49.28721,-123.12752
West End,191.45977011494253,49.28735,-123.13936
West End,191.45977011494253,49.2867,-123.12599
West End,191.45977011494253,49.28106,-123.13144
West End,191.45977011494253,49.28438,-123.13945
West End,191.45977011494253,49.28822,-123.13018
West End,191.45977011494253,49.28192,-123.12952
West End,191.45977011494253,49.27898,-123.13652
West End,191.45977011494253,49.28314,-123.12849
West End,191.45977011494253,49.28997,-123.1372
West End,191.45977011494253,49.28455,-123.14071
West End,191.45977011494253,49.29232,-123.13462
West End,191.45977011494253,49.29383,-123.13639
West End,191.45977011494253,49.28093,-123.13129
West End,191.45977011494253,49.282,-123.12577
West End,191.45977011494253,49.28939,-123.1361
West End,191.45977011494253,49.28999,-123.13831
West End,191.45977011494253,49.27776,-123.13194
West End,191.45977011494253,49.28272,-123.13286
West End,191.45977011494253,49.28236,-123.13676
West End,191.45977011494253,49.28495,-123.13909
West End,191.45977011494253,49.28781,-123.12937
West End,191.45977011494253,49.28722,-123.12588
West End,191.45977011494253,49.28842,-123.13156
West End,191.45977011494253,49.28742,-123.1386
West End,191.45977011494253,49.28788,-123.13206
West End,191.45977011494253,49.27811,-123.13095
West End,191.45977011494253,49.27942,-123.1299
West End,191.45977011494253,49.28627,-123.12757
West End,191.45977011494253,49.28281,-123.13619
West End,191.45977011494253,49.28409,-123.12462
West End,191.45977011494253,49.28185,-123.12644
West End,191.45977011494253,49.2822,-123.12517
West End,191.45977011494253,49.27686,-123.13359
West End,191.45977011494253,49.28405,-123.12374
West End,191.45977011494253,49.28054,-123.13063
West End,191.45977011494253,49.2804,-123.13603
West End,191.45977011494253,49.27834,-123.13206
West End,191.45977011494253,49.27903,-123.13372
West End,191.45977011494253,49.28139,-123.13273
West End,191.45977011494253,49.2868,-123.12484
West End,191.45977011494253,49.27809,-123.13456
West End,191.45977011494253,49.28114,-123.13269
West End,191.45977011494253,49.283916,-123.132866
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28407,-123.12277
West End,191.45977011494253,49.27713,-123.13408
West End,191.45977011494253,49.28273,-123.13137
West End,191.45977011494253,49.27896,-123.13227
West End,191.45977011494253,49.28464,-123.12435
West End,191.45977011494253,49.28311,-123.13196
West End,191.45977011494253,49.28966,-123.1333
West End,191.45977011494253,49.28629,-123.125
West End,191.45977011494253,49.28796,-123.1349
West End,191.45977011494253,49.28658,-123.13224
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28714,-123.12987
West End,191.45977011494253,49.28709,-123.13615
West End,191.45977011494253,49.29241,-123.13471
West End,191.45977011494253,49.28322,-123.12789
West End,191.45977011494253,49.28304,-123.13166
West End,191.45977011494253,49.29178,-123.14175
West End,191.45977011494253,49.28373,-123.13267
West End,191.45977011494253,49.28634,-123.1295
West End,191.45977011494253,49.28239,-123.13021
West End,191.45977011494253,49.27993,-123.13312
West End,191.45977011494253,49.28635,-123.13539
West End,191.45977011494253,49.28313,-123.13152
West End,191.45977011494253,49.28672,-123.13141
West End,191.45977011494253,49.28804,-123.12926
West End,191.45977011494253,49.28263,-123.12589
West End,191.45977011494253,49.28657,-123.13222
West End,191.45977011494253,49.29053,-123.13676
West End,191.45977011494253,49.27929,-123.13063
West End,191.45977011494253,49.29231,-123.13646
West End,191.45977011494253,49.28064,-123.13136
West End,191.45977011494253,49.28748,-123.1289
West End,191.45977011494253,49.29246,-123.13475
West End,191.45977011494253,49.28391,-123.12485
West End,191.45977011494253,49.28683,-123.13209
West End,191.45977011494253,49.28513,-123.13737
West End,191.45977011494253,49.29044,-123.13468
West End,191.45977011494253,49.28603,-123.12555
West End,191.45977011494253,49.2891,-123.12837
West End,191.45977011494253,49.28904,-123.13452
West End,191.45977011494253,49.28235,-123.13587
West End,191.45977011494253,49.28824,-123.13041
West End,191.45977011494253,49.28264,-123.13266
West End,191.45977011494253,49.28169,-123.12626
West End,191.45977011494253,49.28807,-123.12777
West End,191.45977011494253,49.28963,-123.13398
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.283863,-123.135788
West End,191.45977011494253,49.28575,-123.13049
West End,191.45977011494253,49.29217,-123.13457
West End,191.45977011494253,49.28622,-123.13488
West End,191.45977011494253,49.28576,-123.1353
West End,191.45977011494253,49.28406,-123.12878
West End,191.45977011494253,49.28557,-123.12443
West End,191.45977011494253,49.28874,-123.13165
West End,191.45977011494253,49.28837,-123.12766
West End,191.45977011494253,49.293163,-123.135338
West End,191.45977011494253,49.28589,-123.12361
West End,191.45977011494253,49.28671,-123.1305
West End,191.45977011494253,49.28249,-123.1243
West End,191.45977011494253,49.28887,-123.13784
West End,191.45977011494253,49.27823,-123.13062
West End,191.45977011494253,49.28085,-123.12729
West End,191.45977011494253,49.28963,-123.13362
West End,191.45977011494253,49.27932,-123.12911
Killarney,160.425,49.22478,-123.01061
Killarney,160.425,49.22515,-123.00733
Killarney,160.425,49.20876,-123.01296
Killarney,160.425,49.22523,-123.00844
Killarney,160.425,49.22895,-123.04251
Killarney,160.425,49.2203,-123.03021
Killarney,160.425,49.2211,-123.01149
Killarney,160.425,49.23203,-123.04651
Killarney,160.425,49.22866,-123.03668
Killarney,160.425,49.22267,-123.03604
Killarney,160.425,49.21315,-123.02175
Killarney,160.425,49.22697,-123.00757
Killarney,160.425,49.21012,-123.00898
Killarney,160.425,49.23149,-123.02698
Killarney,160.425,49.22239,-123.03277
Killarney,160.425,49.22959,-123.02697
Killarney,160.425,49.22246,-123.04124
Killarney,160.425,49.23098,-123.03564
Killarney,160.425,49.20621,-123.05634
Killarney,160.425,49.23176,-123.03904
Killarney,160.425,49.23109,-123.03373
Killarney,160.425,49.220032,-123.006248
Killarney,160.425,49.21569,-123.00775
Killarney,160.425,49.2075,-123.05633
Killarney,160.425,49.22155,-123.00952
Killarney,160.425,49.23034,-123.02971
Killarney,160.425,49.21534,-123.00712
Killarney,160.425,49.22836,-123.0381
Killarney,160.425,49.22669,-123.00568
Killarney,160.425,49.22568,-123.00783
Killarney,160.425,49.22093,-123.03993
Killarney,160.425,49.22847,-123.03216
Killarney,160.425,49.23062,-123.03803
Killarney,160.425,49.22756,-123.00773
Killarney,160.425,49.22788,-123.03137
Killarney,160.425,49.22052,-123.00737
Killarney,160.425,49.23235,-123.04779
Killarney,160.425,49.21903,-123.00549
Killarney,160.425,49.22572,-123.0073
Killarney,160.425,49.21431,-123.01576
Killarney,160.425,49.23165,-123.04719
Killarney,160.425,49.22826,-123.03193
Killarney,160.425,49.22015762,-123.0367966
Killarney,160.425,49.22159,-123.04221
Killarney,160.425,49.22571,-123.0248
Killarney,160.425,49.22509,-123.03591
Killarney,160.425,49.21942,-123.00544
Killarney,160.425,49.21678,-123.00734
Killarney,160.425,49.21914,-123.00735
Killarney,160.425,49.23233,-123.04858
Killarney,160.425,49.22142,-123.00609
Killarney,160.425,49.22586,-123.0055
Killarney,160.425,49.22657,-123.03997
Killarney,160.425,49.23107565,-123.0294524
Killarney,160.425,49.20777,-123.05639
Killarney,160.425,49.22242,-123.03963
Killarney,160.425,49.22687,-123.00695
Killarney,160.425,49.2229,-123.00933
Killarney,160.425,49.22087,-123.00674
Killarney,160.425,49.2325,-123.03907
Killarney,160.425,49.22974,-123.03839
Killarney,160.425,49.22767,-123.03541
Killarney,160.425,49.20629,-123.05634
Killarney,160.425,49.21475,-123.02417
Killarney,160.425,49.22611,-123.02494
Killarney,160.425,49.22885,-123.02527
Killarney,160.425,49.23022,-123.04868
Killarney,160.425,49.21357,-123.01436
Killarney,160.425,49.22120285,-123.0364075
Killarney,160.425,49.23178,-123.02587
